Main;Middle;Sub;Main;Middle;Sub;Central;Unfiltered;Description;DatapointType;Security
;;H_R.00.01_01_PWM_Ausgang_Kühlen_für_4_Rohr_1By;1;2;9
;;H_R.00.01_01_Sollwert_Komfort_2By;1;2;10
;;H_R.00.01_01_Sollwertverschiebung_2By;1;2;11
;;H_R.00.01_01_Aktueller_Sollwert_2By;1;2;12
;;H_R.00.01_01_Betriebsartvorwahl_1By;1;2;13
;;H_R.00.01_01_DPT_HVAC_Status_1By;1;2;14
;;H_R.00.01_01_DPT_RHCC_Status_2By;1;2;15
;;H_R.00.01_01_Betriebsart_Komfort_1B;1;2;16
;;H_R.00.01_01_Betriebsart_Nacht_1B;1;2;17
;;H_R.00.01_01_Betriebsart_Frost_Hitzeschutz_1B;1;2;18
;;H_R.00.01_01_Frostalarm_1B;1;2;19
;;H_R.00.01_01_Hitzealarm_1B;1;2;20
;;H_R.00.01_01_Sollwertverschiebung_1B;1;2;21
;;H_R.00.01_01_Diagnosetext_14By;1;2;22
;;H_R.00.02_01_Temperaturmesswert_2By;1;2;23
;;H_R.00.02_01_Vorlauftemperatur_2By;1;2;24
;;H_R.00.02_01_Sperren_1B;1;2;25
;;H_R.00.02_01_Status_Stellwert_1B;1;2;26
;;H_R.00.02_01_Status_Stellwert_1By;1;2;27
;;H_R.00.02_01_Komfortverlängerung_1B;1;2;28
;;H_R.00.02_01_Zwangsstellung_1B;1;2;29
;;H_R.00.02_01_Taupunktalarm_1B;1;2;30
;;H_R.00.02_01_PWM_Ausgang_Kühlen_für_4_Rohr_1By;1;2;31
;;H_R.00.02_01_Sollwert_Komfort_2By;1;2;32
;;H_R.00.02_01_Sollwertverschiebung_2By;1;2;33
;;H_R.00.02_01_Aktueller_Sollwert_2By;1;2;34
;;H_R.00.02_01_Betriebsartvorwahl_1By;1;2;35
;;H_R.00.02_01_DPT_HVAC_Status_1By;1;2;36
;;H_R.00.02_01_DPT_RHCC_Status_2By;1;2;37
;;H_R.00.02_01_Betriebsart_Komfort_1B;1;2;38
;;H_R.00.02_01_Betriebsart_Nacht_1B;1;2;39
;;H_R.00.02_01_Betriebsart_Frost_Hitzeschutz_1B;1;2;40
;;H_R.00.02_01_Frostalarm_1B;1;2;41
;;H_R.00.02_01_Hitzealarm_1B;1;2;42
;;H_R.00.02_01_Sollwertverschiebung_1B;1;2;43
;;H_R.00.02_01_Diagnosetext_14By;1;2;44
;;H_R.00.03_01_Temperaturmesswert_2By;1;2;45
;;H_R.00.03_01_Vorlauftemperatur_2By;1;2;46
;;H_R.00.03_01_Sperren_1B;1;2;47
